ID,住所コード,市区町村名,大字名,字丁目名,街区,地番_戸番,建物名,階数,建物分類,総部屋数,目標物数,個人の家屋数,事業所数,空き部屋数,その他数,目標物比率,個人の家屋比率,事業所比率,空き部屋比率,その他比率,面積,延床面積,目標物総面積,目標物平均面積,個人の家屋総面積,個人の家屋平均面積,空き部屋総面積,空き部屋平均面積,事業所総面積,事業所平均面積,その他総面積,その他平均面積,飲食件数,物販_食品_件数,物販_衣料_件数,物販_日用雑貨_件数,サービス_レンタル_件数,サービス_冠婚葬祭_件数,サービス_生活関連_件数,サービス_自動車_件数,サービス_その他_件数,量販店件数,金融_保険件数,不動産件数,インフラ件数,専門職件数,スポーツ施設件数,娯楽件数,ホテル_旅館件数,医療_福祉件数,公共件数,教育件数,宅配_引越_郵便件数,運輸件数,建設_設備件数,自動車関連件数,協同組合件数,宗教関連件数,一般業件数,経度,緯度,部屋数推定フラグ,地域冷暖房フラグ,地域冷暖房計画区域,is_target,building_usage,building_usage_detailed,by_google_map,floor_area,building_usage_detailed_sim,CL
3200,13102,中央区,新川,１丁目,6,15,,3,1001,3,0,3,0,0,0,0,100,0,0,0,42.48,127.44,0,0,127.44,42.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7813508,35.6773639,1,,,FALSE,,,FALSE,127.44,,
3201,13102,中央区,新川,１丁目,6,11,ニューリバータワーニューリバーレジデンス,12,3003,31,0,0,27,4,0,0,0,87.1,12.9,0,410.47,5746.58,0,0,0,0,513.09,128.27,5233.49,193.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7813061,35.6770347,0,,,TRUE,01_Office,Office,FALSE,5233.49,Office,CL6
3202,13102,中央区,新川,１丁目,6,18,,0,1001,1,0,1,0,0,0,0,100,0,0,0,23.73,47.46,0,0,47.46,47.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7816433,35.6775533,1,,,FALSE,,,FALSE,47.46,,
3203,13102,中央区,新川,１丁目,6,7,,3,1001,1,0,1,0,0,0,0,100,0,0,0,52.69,158.07,0,0,158.07,158.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7815303,35.6772856,0,,,FALSE,,,FALSE,158.07,,
3204,13102,中央区,新川,１丁目,6,18,,0,1001,2,0,2,0,0,0,0,100,0,0,0,32.19,64.38,0,0,64.38,32.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7816908,35.6775811,0,,,FALSE,,,FALSE,64.38,,
3205,13102,中央区,新川,１丁目,6,7,,0,1001,1,0,1,0,0,0,0,100,0,0,0,37.66,75.32,0,0,75.32,75.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7814469,35.6773453,0,,,FALSE,,,FALSE,75.32,,
3206,13102,中央区,新川,１丁目,6,7,斉藤ビル,4,3003,2,0,1,1,0,0,0,50,50,0,0,28.72,114.88,0,0,86.16,86.16,0,0,28.72,28.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7816128,35.6771756,0,,,TRUE,01_Office,Office,FALSE,28.72,Office,CL1
3207,13102,中央区,新川,１丁目,6,6,（有）英進社,0,1008,2,0,1,1,0,0,0,50,50,0,0,42.69,85.38,0,0,42.69,42.69,0,0,42.69,42.69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.781765,35.6772792,0,,,TRUE,01_Office,Office,FALSE,42.69,Office,CL1
3208,13102,中央区,新川,１丁目,6,16,（株）政弘社,3,1006,3,0,2,1,0,0,0,66.67,33.33,0,0,45.07,135.21,0,0,90.14,45.07,0,0,45.07,45.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7814011,35.677395,0,,,TRUE,01_Office,Office,FALSE,45.07,Office,CL1
3209,13102,中央区,新川,１丁目,6,6,,0,1001,1,0,1,0,0,0,0,100,0,0,0,55.63,111.26,0,0,111.26,111.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.781675,35.6772503,0,,,FALSE,,,FALSE,111.26,,
3210,13102,中央区,新川,１丁目,6,11,コーラル福志満,4,1002,7,0,1,0,4,2,0,14.29,0,57.14,28.57,47.11,188.44,0,0,15.7,15.7,78.52,19.63,0,0,94.22,47.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7810853,35.6771139,0,,,FALSE,,,FALSE,94.22,,
3211,13102,中央区,新川,１丁目,6,6,ＴＰＴ茅場町,2,1003,8,0,0,0,8,0,0,0,0,100,0,62.12,124.24,0,0,0,0,124.24,15.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7816019,35.6774414,0,,,FALSE,,,FALSE,124.24,,
3212,13102,中央区,新川,１丁目,6,8,美濃屋,3,2027,1,0,0,1,0,0,0,0,100,0,0,28.48,85.44,0,0,0,0,0,0,85.44,85.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7814864,35.6770761,0,,,TRUE,01_Office,Office,FALSE,85.44,Office,CL1
3213,13102,中央区,新川,１丁目,6,6,,5,1001,1,0,1,0,0,0,0,100,0,0,0,49.43,247.15,0,0,247.15,247.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7816492,35.6772056,0,,,FALSE,,,FALSE,247.15,,
3214,13102,中央区,新川,１丁目,6,6,人と組織と地球のための国際研究所,3,1008,2,0,1,1,0,0,0,50,50,0,0,52.37,157.11,0,0,104.74,104.74,0,0,52.37,52.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7815197,35.6773872,0,,,TRUE,01_Office,Office,FALSE,52.37,Office,CL1
3215,13102,中央区,新川,１丁目,6,15,,4,1001,1,0,1,0,0,0,0,100,0,0,0,34.41,137.64,0,0,137.64,137.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7812972,35.6773314,0,,,FALSE,,,FALSE,137.64,,
3216,13102,中央区,新川,１丁目,6,16,,4,1001,1,0,1,0,0,0,0,100,0,0,0,53.57,214.28,0,0,214.28,214.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7814644,35.6774356,0,,,FALSE,,,FALSE,214.28,,
3217,13102,中央区,新川,１丁目,6,12,Ｍ＆Ｓビル,7,3003,17,0,1,15,0,1,0,5.88,88.24,0,5.88,284.79,1993.53,0,0,284.79,284.79,0,0,1423.95,94.93,284.79,284.79,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7811094,35.6772006,0,,,TRUE,01_Office,Office,FALSE,1708.74,Office,CL4
3218,13102,中央区,新川,１丁目,6,5,バレーヌ新川,10,1002,35,0,0,0,34,1,0,0,0,97.14,2.86,180.65,1806.5,0,0,0,0,1625.85,47.82,0,0,180.65,180.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7817433,35.6773572,0,,,FALSE,,,FALSE,180.65,,
3219,13102,中央区,新川,１丁目,6,1,アステール茅場町,9,3003,12,0,1,11,0,0,0,8.33,91.67,0,0,720.53,6484.77,0,0,720.53,720.53,0,0,5764.24,524.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7818875,35.6775322,0,,,TRUE,01_Office,Office,FALSE,5764.24,Office,CL6
3220,13102,中央区,新川,１丁目,6,7,,3,1001,1,0,1,0,0,0,0,100,0,0,0,62.13,186.39,0,0,186.39,186.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7815783,35.6772439,0,,,FALSE,,,FALSE,186.39,,
3221,13102,中央区,新川,１丁目,7,11,新川津々井,5,3001,3,0,1,2,0,0,0,33.33,66.67,0,0,62.94,314.7,0,0,251.76,251.76,0,0,62.94,31.47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7819144,35.678045,0,,,TRUE,01_Office,Office,FALSE,62.94,Office,CL1
3222,13102,中央区,新川,１丁目,7,10,港・新川ビル,6,3004,7,0,0,5,0,2,0,0,71.43,0,28.57,50.74,304.44,0,0,0,0,0,0,202.96,40.59,101.48,50.74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7819564,35.6778814,0,,,TRUE,01_Office,Office,FALSE,304.44,Office,CL2
3223,13102,中央区,新川,１丁目,7,8,大星岡村（株）,6,3004,2,0,0,2,0,0,0,0,100,0,0,241.81,1450.86,0,0,0,0,0,0,1450.86,725.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7821692,35.6777061,0,,,TRUE,01_Office,Office,FALSE,1450.86,Office,CL4
3224,13102,中央区,新川,１丁目,7,1,石井ビル,5,3004,5,0,0,1,0,4,0,0,20,0,80,54.36,271.8,0,0,0,0,0,0,54.36,54.36,217.44,54.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7819681,35.6780769,0,,,TRUE,01_Office,Office,FALSE,271.8,Office,CL2
3225,13102,中央区,新川,１丁目,7,2,今井ビル,6,3001,6,0,2,4,0,0,0,33.33,66.67,0,0,114.4,686.4,0,0,228.8,114.4,0,0,457.6,114.4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7820758,35.6779269,0,,,TRUE,01_Office,Office,FALSE,457.6,Office,CL2
3226,13102,中央区,新川,１丁目,7,4,加島屋ビルディング,5,3004,6,1,0,3,0,2,16.67,0,50,0,33.33,247.47,1237.35,123.74,123.74,0,0,0,0,618.68,206.23,494.94,247.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7822703,35.6777514,0,,,TRUE,01_Office,Office,FALSE,1237.36,Office,CL4
3227,13102,中央区,新川,１丁目,7,11,更科ビル,5,3003,6,0,1,2,0,3,0,16.67,33.33,0,50,61.32,306.6,0,0,61.32,61.32,0,0,61.32,30.66,183.96,61.32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7818375,35.6780139,0,,,TRUE,04_Retail,SpecialityShop_or_HousingClothingSuper,FALSE,245.28,SpecialityShop,
3228,13102,中央区,新川,１丁目,7,8,中村ビル,5,1002,11,0,5,3,3,0,0,45.45,27.27,27.27,0,81.56,407.8,0,0,135.93,27.19,67.97,22.66,203.9,67.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7820194,35.6778219,0,,,FALSE,,,FALSE,203.9,,
3229,13102,中央区,新川,１丁目,7,3,ウィンド新川ビル,5,3004,6,0,0,6,0,0,0,0,100,0,0,90.76,453.8,0,0,0,0,0,0,453.8,75.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7821347,35.6778647,0,,,TRUE,01_Office,Office,FALSE,453.8,Office,CL2
3230,13102,中央区,新川,１丁目,8,4,アムール新川,10,1002,18,0,0,2,15,1,0,0,11.11,83.33,5.56,198.88,1988.8,0,0,0,0,1591.04,106.07,298.32,149.16,99.44,99.44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,139.7827878,35.6781853,0,,,FALSE,,,FALSE,397.76,,
3231,13102,中央区,新川,１丁目,8,6,秩父ビルディング,11,3004,15,0,0,15,0,0,0,0,100,0,0,450.45,4954.95,0,0,0,0,0,0,4954.95,330.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,139.7831869,35.6779275,0,,,TRUE,01_Office,Office,FALSE,4954.95,Office,CL5
3232,13102,中央区,新川,１丁目,8,25,中央自動車,0,2027,1,0,0,1,0,0,0,0,100,0,0,205.38,410.76,0,0,0,0,0,0,410.76,410.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7825008,35.67819,0,,,TRUE,01_Office,Office,FALSE,410.76,Office,CL2
3233,13102,中央区,新川,１丁目,8,16,酒フーズ健康保険組合,5,2027,1,0,0,1,0,0,0,0,100,0,0,335.49,1677.45,0,0,0,0,0,0,1677.45,1677.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7829856,35.6776861,0,,,TRUE,01_Office,Office,FALSE,1677.45,Office,CL4
3234,13102,中央区,新川,１丁目,8,2,ホテルヴィラフォンテーヌ茅場町,13,2017,2,0,0,2,0,0,0,0,100,0,0,451.74,5872.62,0,0,0,0,0,0,5872.62,2936.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,139.7825986,35.6783008,0,,,TRUE,02_Hotel,Hotel,FALSE,5872.62,Hotel,CL6
3235,13102,中央区,新川,１丁目,8,24,いしばし,3,2001,1,0,0,1,0,0,0,0,100,0,0,42.85,128.55,0,0,0,0,0,0,128.55,128.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7822425,35.6782294,0,,,TRUE,01_Office,Office,FALSE,128.55,Office,CL1
3236,13102,中央区,新川,１丁目,8,24,茅場町アヴィニヨン,7,1002,28,0,0,1,27,0,0,0,3.57,96.43,0,526.1,3682.7,0,0,0,0,3156.6,116.91,526.1,526.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7823017,35.6781983,0,,,FALSE,,,FALSE,526.1,,
3237,13102,中央区,新川,１丁目,8,4,日逓ビル,5,3003,8,0,1,4,1,2,0,12.5,50,12.5,25,165.78,828.9,0,0,41.45,41.45,41.45,41.45,414.45,103.61,331.56,165.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7829361,35.6781058,0,,,TRUE,01_Office,Office,FALSE,746.01,Office,CL3
3238,13102,中央区,新川,１丁目,8,5,ＫＫビル,9,3004,10,0,0,6,0,4,0,0,60,0,40,313.79,2824.11,0,0,0,0,0,0,1568.95,261.49,1255.16,313.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139.7829958,35.6779914,0,,,TRUE,01_Office,Office,FALSE,2824.11,Office,CL5
3239,13102,中央区,新川,１丁目,8,4,,0,1001,2,0,2,0,0,0,0,100,0,0,0,40.91,81.82,0,0,81.82,40.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7828642,35.6780294,0,,,FALSE,,,FALSE,81.82,,
3240,13102,中央区,新川,１丁目,8,17,新川大神宮,0,2026,1,1,0,0,0,0,100,0,0,0,0,23.72,47.44,47.44,47.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7828794,35.6777997,0,,,FALSE,,,FALSE,47.44,,
3241,13102,中央区,新川,１丁目,8,23,ホテルヴィラフォンテーヌ茅場町アネックス,12,2017,1,0,0,1,0,0,0,0,100,0,0,201.15,2413.8,0,0,0,0,0,0,2413.8,2413.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7821544,35.6781744,0,,,TRUE,02_Hotel,Hotel,FALSE,2413.8,Hotel,CL5
3242,13102,中央区,新川,１丁目,8,20,新川ファーストハイツ,9,1002,16,0,3,2,11,0,0,18.75,12.5,68.75,0,148.73,1338.57,0,0,247.88,82.63,892.38,81.13,198.31,99.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7826022,35.6780678,0,,,FALSE,,,FALSE,198.31,,
3243,13102,中央区,新川,１丁目,8,19,シティハウス日本橋,12,1002,112,0,0,0,111,1,0,0,0,99.11,0.89,941.92,11303.04,0,0,0,0,11146.05,100.41,0,0,156.99,156.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7826292,35.6778514,0,,,FALSE,,,FALSE,156.99,,
3244,13102,中央区,新川,１丁目,8,25,新川長寿庵,5,1008,2,0,1,1,0,0,0,50,50,0,0,46.86,234.3,0,0,187.44,187.44,0,0,46.86,46.86,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7824517,35.6783386,0,,,TRUE,01_Office,Office,FALSE,46.86,Office,CL1
3245,13102,中央区,新川,１丁目,8,8,アクロス新川ビル,14,3003,42,0,4,24,13,1,0,9.52,57.14,30.95,2.38,1402.96,21044.4,0,0,623.54,155.88,2026.5,155.88,16991.4,707.98,1402.96,1402.96,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,139.7832683,35.6776142,0,,,TRUE,01_Office,Office,FALSE,18394.36,Office,CL7
3246,13102,中央区,新川,１丁目,9,8,牛幸本店,4,2001,1,0,0,1,0,0,0,0,100,0,0,96.03,384.12,0,0,0,0,0,0,384.12,384.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7828064,35.6771925,0,,,TRUE,01_Office,Office,FALSE,384.12,Office,CL2
3247,13102,中央区,新川,１丁目,9,9,麻雀新川,0,1008,2,0,1,1,0,0,0,50,50,0,0,49.85,99.7,0,0,49.85,49.85,0,0,49.85,49.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7827622,35.6772267,0,,,TRUE,01_Office,Office,FALSE,49.85,Office,CL1
3248,13102,中央区,新川,１丁目,9,9,おむりん,4,1006,3,0,2,1,0,0,0,66.67,33.33,0,0,64.1,256.4,0,0,192.3,96.15,0,0,64.1,64.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7826556,35.6773089,0,,,TRUE,01_Office,Office,FALSE,64.1,Office,CL1
3249,13102,中央区,新川,１丁目,9,,ｄｅーＺａｙ,5,3003,9,0,3,5,1,0,0,33.33,55.56,11.11,0,52.56,262.8,0,0,105.12,35.04,26.28,26.28,131.4,26.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7826914,35.6772817,0,,,TRUE,01_Office,Office,FALSE,131.4,Office,CL1
3250,13102,中央区,新川,１丁目,9,11,メールビル,6,3001,7,2,2,3,0,0,28.57,28.57,42.86,0,0,80.36,562.52,160.72,80.36,160.72,80.36,0,0,241.08,80.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,139.7824533,35.6774589,0,,,TRUE,01_Office,Office,FALSE,401.8,Office,CL2
3251,13102,中央区,新川,１丁目,9,7,タカラヤビル,3,3004,3,0,0,2,0,1,0,0,66.67,0,33.33,55,165,0,0,0,0,0,0,110,55,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7828992,35.6771697,0,,,TRUE,01_Office,Office,FALSE,165,Office,CL1
3252,13102,中央区,新川,１丁目,9,4,大京食品（株）,4,2027,1,0,0,1,0,0,0,0,100,0,0,215.22,860.88,0,0,0,0,0,0,860.88,860.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.782945,35.6772719,0,,,TRUE,01_Office,Office,FALSE,860.88,Office,CL3
3253,13102,中央区,新川,１丁目,9,11,ユアー・パーキング新川第３,0,9999,1,0,0,1,0,0,0,0,100,0,0,123.78,247.56,0,0,0,0,0,0,247.56,247.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7825283,35.6773808,0,,,FALSE,,,FALSE,247.56,,
3254,13102,中央区,新川,１丁目,9,7,,0,1001,1,0,1,0,0,0,0,100,0,0,0,49.63,99.26,0,0,99.26,99.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7828358,35.677125,0,,,FALSE,,,FALSE,99.26,,
3255,13102,中央区,新川,１丁目,9,3,リグナテラス東京,3,2004,1,0,0,1,0,0,0,0,100,0,0,301.27,903.81,0,0,0,0,0,0,903.81,903.81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7827706,35.6773958,0,,,TRUE,04_Retail,SpecialityShop_or_HousingClothingSuper,FALSE,903.81,HousingClothingSuper,
3256,13102,中央区,新川,１丁目,9,2,新一ビル,7,3004,12,0,0,12,0,0,0,0,100,0,0,184.5,1291.5,0,0,0,0,0,0,1291.5,107.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7826156,35.6774783,0,,,TRUE,01_Office,Office,FALSE,1291.5,Office,CL4
3257,13102,中央区,新川,１丁目,9,9,栗原ビル,4,3001,8,0,1,3,4,0,0,12.5,37.5,50,0,60.72,242.88,0,0,60.72,60.72,121.44,30.36,60.72,20.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,139.78273,35.6772506,0,,,TRUE,01_Office,Office,FALSE,60.72,Office,CL1
3258,13102,中央区,新川,１丁目,10,14,ＦＯＲＥＣＡＳＴ茅場町,8,3004,12,0,0,12,0,0,0,0,100,0,0,460.98,4148.82,0,0,0,0,0,0,4148.82,345.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139.7818503,35.6769456,0,,,TRUE,01_Office,Office,FALSE,4148.82,Office,CL5
3259,13102,中央区,新川,１丁目,10,14,ＦＯＲＥＣＡＳＴ茅場町ＡＮＮＥＸ,4,3003,9,0,0,7,1,1,0,0,77.78,11.11,11.11,252.84,1011.36,0,0,0,0,126.42,126.42,758.52,108.36,126.42,126.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,139.7819117,35.6769042,0,,,TRUE,01_Office,Office,FALSE,884.94,Office,CL3
3260,13102,中央区,新川,１丁目,10,11,ＹＵＮＩＶＥＲＳＯ,0,2027,1,0,0,1,0,0,0,0,100,0,0,29.14,58.28,0,0,0,0,0,0,58.28,58.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7814753,35.6768153,0,,,TRUE,01_Office,Office,FALSE,58.28,Office,CL1
3261,13102,中央区,新川,１丁目,10,8,オネストカナヤマビル,5,3003,7,0,2,4,0,1,0,28.57,57.14,0,14.29,89.48,447.4,0,0,134.22,67.11,0,0,223.7,55.93,89.48,89.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7817122,35.6767922,0,,,TRUE,01_Office,Office,FALSE,313.18,Office,CL2
3262,13102,中央区,新川,１丁目,10,15,村越ビル,4,3003,2,0,1,1,0,0,0,50,50,0,0,56.88,227.52,0,0,170.64,170.64,0,0,56.88,56.88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7817933,35.6770992,0,,,TRUE,04_Retail,SpecialityShop_or_HousingClothingSuper,FALSE,56.88,SpecialityShop,
3263,13102,中央区,新川,１丁目,10,12,第三石橋ビル,7,3004,8,0,0,8,0,0,0,0,100,0,0,87.24,610.68,0,0,0,0,0,0,610.68,76.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,139.7815769,35.6768508,0,,,TRUE,01_Office,Office,FALSE,610.68,Office,CL3
3264,13102,中央区,新川,１丁目,10,10,とらい館,8,3003,10,0,1,9,0,0,0,10,90,0,0,133.69,1069.52,0,0,133.69,133.69,0,0,935.83,103.98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,139.78157,35.6767292,0,,,TRUE,04_Retail,SpecialityShop_or_HousingClothingSuper,FALSE,935.83,HousingClothingSuper,
3265,13102,中央区,新川,１丁目,10,9,サンムーン石原,4,1002,5,0,3,1,1,0,0,60,20,20,0,52.43,209.72,0,0,104.86,34.95,52.43,52.43,52.43,52.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7816539,35.6766742,0,,,FALSE,,,FALSE,52.43,,
3266,13102,中央区,新川,１丁目,10,2,南新川ビル,4,3004,4,0,0,1,0,3,0,0,25,0,75,56.59,226.36,0,0,0,0,0,0,56.59,56.59,169.77,56.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7823981,35.6772722,0,,,TRUE,01_Office,Office,FALSE,226.36,Office,CL2
3267,13102,中央区,新川,１丁目,10,17,大星ビル,6,3004,9,0,0,4,0,5,0,0,44.44,0,55.56,74.19,445.14,0,0,0,0,0,0,74.19,18.55,370.95,74.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7820433,35.6773056,0,,,TRUE,01_Office,Office,FALSE,445.14,Office,CL2
3268,13102,中央区,新川,１丁目,10,11,ほっともっと新川一丁目店,3,3002,2,0,0,2,0,0,0,0,100,0,0,44.71,134.13,0,0,0,0,0,0,134.13,67.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7814942,35.6767933,0,,,TRUE,01_Office,Office,FALSE,134.13,Office,CL1
3269,13102,中央区,新川,１丁目,10,13,京橋ロジス（株）,0,1008,2,0,1,1,0,0,0,50,50,0,0,86.49,172.98,0,0,86.49,86.49,0,0,86.49,86.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7816283,35.6769353,0,,,TRUE,01_Office,Office,FALSE,86.49,Office,CL1
